transaction_id,customer_id,card_number_last4,card_type,transaction_date,transaction_time,amount,merchant_name,merchant_category,merchant_category_code,city,state,terminal_id,response_code,spending_pattern
TXN_00003472,CUST_000218,3155,Discover,2024-09-07,08:37:57,22.41,Marathon,Gas Station,5542,Grand Rapids,MI,TRM_709626,14,conservative
TXN_00005878,CUST_001441,5565,Discover,2024-09-07,11:50:30,203.72,Target,Grocery,5411,Oakland,CA,TRM_932662,00,high_spender
TXN_00005049,CUST_001369,1171,Visa,2024-09-07,12:10:31,30.53,Subway,Restaurant,5812,Cheektowaga,NY,TRM_197264,00,conservative
TXN_00003567,CUST_001378,4729,Discover,2024-09-07,13:41:06,17.19,Shell,Gas Station,5541,Roswell,GA,TRM_958056,00,conservative
TXN_00006604,CUST_001191,9325,American Express,2024-09-07,14:17:22,55.91,Pizza Hut,Restaurant,5814,Portsmouth,VA,TRM_911505,00,moderate
TXN_00008217,CUST_000209,7160,American Express,2024-09-07,14:29:20,716.07,Target.com,Online Retail,5969,Bellevue,WA,TRM_247343,00,high_spender
TXN_00004497,CUST_000416,7969,Discover,2024-09-07,14:57:24,38.05,Bloomingdale's,Department Store,5311,Charlotte,NC,TRM_259200,00,moderate
TXN_00008118,CUST_000250,2345,American Express,2024-09-07,14:59:37,214.27,JCPenney,Department Store,5311,Dayton,OH,TRM_736677,00,moderate
TXN_00004902,CUST_000213,3237,Discover,2024-09-07,15:33:12,14.87,Zappos,Online Retail,5999,Lansing,MI,TRM_151379,00,conservative
TXN_00005079,CUST_000200,7207,Mastercard,2024-09-07,16:14:25,63.64,Health Mart,Pharmacy,5122,Columbus,OH,TRM_306608,00,high_spender
TXN_00006045,CUST_000382,5678,Visa,2024-09-07,16:40:44,132.17,Mobil,Gas Station,5542,Renton,WA,TRM_121809,00,high_spender
TXN_00004679,CUST_001449,2683,American Express,2024-09-07,16:45:53,328.35,Nordstrom,Department Store,5399,Chandler,AZ,TRM_340807,00,moderate
TXN_00009086,CUST_000571,1898,American Express,2024-09-07,17:37:05,489.12,Apple Store,Electronics,5732,Sandy Springs,GA,TRM_683350,14,moderate
TXN_00000138,CUST_000436,1079,Discover,2024-09-07,17:47:21,119.88,McDonald's,Restaurant,5814,Bethlehem,PA,TRM_299170,00,high_spender
TXN_00000883,CUST_000561,2489,Mastercard,2024-09-07,18:44:14,2.75,Pharmacy Plus,Pharmacy,5122,Bakersfield,CA,TRM_894439,00,conservative
TXN_00003608,CUST_001129,2956,Discover,2024-09-07,19:13:25,95.67,Walmart.com,Online Retail,5999,Fresno,CA,TRM_781530,00,conservative
TXN_00009758,CUST_001409,2974,American Express,2024-09-07,19:42:44,28.81,Domino's,Restaurant,5814,Ann Arbor,MI,TRM_746814,00,conservative
TXN_00000580,CUST_000511,9154,American Express,2024-09-07,20:03:45,136.57,Car Rental,Transportation,4121,Lakewood,NJ,TRM_740522,00,moderate
TXN_00004406,CUST_001019,5960,Visa,2024-09-07,21:03:32,117.4,Chipotle,Restaurant,5812,El Paso,TX,TRM_955922,00,moderate
TXN_00002835,CUST_001128,0840,American Express,2024-09-07,21:16:51,821.84,Etsy,Online Retail,5999,Gilbert,AZ,TRM_933215,00,high_spender
TXN_00000729,CUST_000924,1695,Discover,2024-09-07,23:37:36,44.55,Kroger,Grocery,5411,Dallas,TX,TRM_511298,00,conservative
TXN_00003048,CUST_000150,6981,American Express,2024-09-08,04:11:09,174.39,Etsy,Online Retail,5999,Edison,NJ,TRM_149501,00,moderate
TXN_00007249,CUST_001290,4314,Discover,2024-09-08,05:57:39,29.5,Shell,Gas Station,5541,Toms River,NJ,TRM_289230,00,conservative
TXN_00003589,CUST_001141,2840,Mastercard,2024-09-08,08:06:26,61.68,Olive Garden,Restaurant,5812,Alexandria,VA,TRM_671338,00,conservative
TXN_00006996,CUST_001382,2342,Mastercard,2024-09-08,08:35:04,211.43,Fry's Electronics,Electronics,5732,Los Angeles,CA,TRM_809227,00,high_spender
TXN_00005508,CUST_000830,1302,Discover,2024-09-08,09:35:58,59.8,Sunoco,Gas Station,5542,Cambridge,MA,TRM_334538,00,conservative
TXN_00008738,CUST_000366,1099,Mastercard,2024-09-08,10:00:35,31.19,Pizza Hut,Restaurant,5812,Cary,NC,TRM_398264,00,high_spender
TXN_00007614,CUST_000769,6927,Mastercard,2024-09-08,10:24:51,79.49,Olive Garden,Restaurant,5812,Hialeah,FL,TRM_199517,00,conservative
TXN_00003653,CUST_001314,4427,American Express,2024-09-08,10:38:32,44.63,CVS,Pharmacy,5122,Peoria,IL,TRM_968824,00,conservative
TXN_00004670,CUST_001296,4293,American Express,2024-09-08,11:54:58,80.29,Target,Grocery,5411,Austin,TX,TRM_617072,00,moderate
TXN_00008666,CUST_000372,1257,Mastercard,2024-09-08,12:21:30,180.28,Panera,Restaurant,5814,Bellevue,WA,TRM_108960,00,high_spender
TXN_00004549,CUST_000915,6598,Mastercard,2024-09-08,12:29:13,8.83,CVS,Pharmacy,5912,Worcester,MA,TRM_974241,00,moderate
TXN_00002028,CUST_000064,5805,American Express,2024-09-08,12:35:26,1959.97,GameStop,Electronics,5045,Tallahassee,FL,TRM_210942,00,high_spender
TXN_00004478,CUST_001093,0167,Discover,2024-09-08,13:17:16,110.97,Panera,Restaurant,5814,El Paso,TX,TRM_285319,51,high_spender
TXN_00006411,CUST_000454,4007,Mastercard,2024-09-08,13:33:57,312.49,Costco,Grocery,5499,Yonkers,NY,TRM_169212,00,high_spender
TXN_00002371,CUST_000707,7089,Mastercard,2024-09-08,13:53:55,3.5,Etsy,Online Retail,5999,Syracuse,NY,TRM_464861,00,conservative
TXN_00005554,CUST_001055,6871,Discover,2024-09-08,14:43:58,16.11,Movie Theater,Entertainment,7832,Sterling Heights,MI,TRM_720931,00,conservative
TXN_00006907,CUST_000672,9380,Visa,2024-09-08,15:08:20,191.74,Pizza Hut,Restaurant,5814,Raleigh,NC,TRM_710117,00,high_spender
TXN_00003218,CUST_000489,2685,Mastercard,2024-09-08,15:22:30,59.34,Rite Aid,Pharmacy,5912,Jacksonville,FL,TRM_636814,00,moderate
TXN_00004456,CUST_000647,1224,Discover,2024-09-08,15:24:58,203.7,Etsy,Online Retail,5999,Rochester,NY,TRM_272556,62,moderate
TXN_00003517,CUST_000391,8227,Discover,2024-09-08,15:34:24,1623.41,GameStop,Electronics,5732,Bethlehem,PA,TRM_285388,00,high_spender
TXN_00006407,CUST_000682,9940,Discover,2024-09-08,15:59:12,153.61,Panera,Restaurant,5812,Albany,NY,TRM_253022,00,high_spender
TXN_00001318,CUST_000519,2528,Mastercard,2024-09-08,16:13:55,374.51,eBay,Online Retail,5999,Corpus Christi,TX,TRM_595021,00,moderate
TXN_00001410,CUST_001191,3665,American Express,2024-09-08,16:29:06,160.74,Kroger,Grocery,5411,Virginia Beach,VA,TRM_961542,00,moderate
TXN_00006035,CUST_000026,7901,Mastercard,2024-09-08,17:14:40,101.1,Taxi,Transportation,4111,Edison,NJ,TRM_285057,00,conservative
TXN_00003316,CUST_001251,4868,Discover,2024-09-08,17:22:19,238.38,Public Transit,Transportation,4121,El Paso,TX,TRM_850418,00,high_spender
TXN_00007818,CUST_001292,1241,Discover,2024-09-08,17:27:32,136.92,Chipotle,Restaurant,5812,Augusta,GA,TRM_412160,00,moderate
TXN_00008303,CUST_000218,9562,Discover,2024-09-08,17:51:04,24.13,Convenience Store ATM,ATM,6011,Flint,MI,TRM_838217,51,conservative
TXN_00000255,CUST_000859,2179,Visa,2024-09-08,18:09:06,57.38,BP,Gas Station,5541,Lowell,MA,TRM_974908,00,conservative
TXN_00006368,CUST_000902,4564,Mastercard,2024-09-08,18:51:25,40.38,Bowling Alley,Entertainment,7832,St. Petersburg,FL,TRM_337869,00,conservative
TXN_00006192,CUST_000051,7317,Visa,2024-09-08,19:16:08,27.07,Olive Garden,Restaurant,5814,Los Angeles,CA,TRM_328278,00,moderate
TXN_00003586,CUST_000367,4769,Discover,2024-09-08,19:18:06,326.43,Amazon,Online Retail,5999,Elizabeth,NJ,TRM_629899,00,moderate
TXN_00001078,CUST_001233,3562,Visa,2024-09-08,19:49:28,26.49,Bank ATM,ATM,6011,Lowell,MA,TRM_292750,00,high_spender
TXN_00006260,CUST_000705,8911,Visa,2024-09-08,20:10:44,1227.43,Best Buy,Electronics,5045,Miami,FL,TRM_276437,14,conservative
TXN_00001056,CUST_000060,6451,American Express,2024-09-08,20:28:07,42.23,Theme Park,Entertainment,7841,Warren,MI,TRM_490583,00,conservative
TXN_00001026,CUST_001206,6442,Mastercard,2024-09-08,20:47:27,52.95,Zappos,Online Retail,5999,Durham,NC,TRM_471584,00,moderate
TXN_00002185,CUST_000852,3190,American Express,2024-09-08,21:23:10,62.01,Olive Garden,Restaurant,5814,Cheektowaga,NY,TRM_254445,00,conservative
TXN_00004002,CUST_000573,3243,American Express,2024-09-08,21:53:55,77.8,Sunoco,Gas Station,5542,Toledo,OH,TRM_154249,00,conservative
TXN_00001656,CUST_001284,0765,Mastercard,2024-09-08,22:25:18,20.78,Parking Garage,Transportation,4121,Bakersfield,CA,TRM_154161,00,high_spender
TXN_00006077,CUST_000185,6996,Visa,2024-09-09,03:19:03,36.97,Mobil,Gas Station,5541,Scottsdale,AZ,TRM_291954,00,conservative
TXN_00001071,CUST_000758,6467,Visa,2024-09-09,04:17:17,159.87,eBay,Online Retail,5969,Philadelphia,PA,TRM_282888,00,conservative
TXN_00001299,CUST_001292,5324,Discover,2024-09-09,04:27:49,148.21,Marriott,Hotel,3501,Augusta,GA,TRM_674159,61,moderate
TXN_00008418,CUST_001088,1692,American Express,2024-09-09,07:56:47,140.57,Dillard's,Department Store,5311,Tallahassee,FL,TRM_692794,00,conservative
TXN_00009327,CUST_001048,0494,Mastercard,2024-09-09,08:30:03,226.6,Olive Garden,Restaurant,5812,Evanston,IL,TRM_143805,00,high_spender
TXN_00004891,CUST_000951,6026,American Express,2024-09-09,09:33:58,48.41,Walmart,Grocery,5411,Naperville,IL,TRM_290682,00,moderate
TXN_00006554,CUST_001156,4912,Discover,2024-09-09,10:17:44,113.44,Target,Grocery,5411,Naperville,IL,TRM_915224,00,high_spender
TXN_00001046,CUST_000038,8651,Discover,2024-09-09,10:23:31,907.53,Lab Services,Healthcare,8011,Houston,TX,TRM_401064,00,conservative
TXN_00003144,CUST_000088,0538,Mastercard,2024-09-09,11:43:51,77.53,Safeway,Grocery,5411,Macon,GA,TRM_373393,51,conservative
TXN_00007780,CUST_000436,2650,Discover,2024-09-09,12:24:39,39.14,Domino's,Restaurant,5814,Allentown,PA,TRM_514657,00,high_spender
TXN_00006226,CUST_000814,7987,American Express,2024-09-09,13:32:01,94.57,Gas Station ATM,ATM,6012,Dayton,OH,TRM_278998,00,conservative
TXN_00008578,CUST_000589,9915,Discover,2024-09-09,13:49:12,110.87,Wegmans,Grocery,5411,Tucson,AZ,TRM_810165,00,high_spender
TXN_00001414,CUST_000087,4771,American Express,2024-09-09,13:53:29,48.65,McDonald's,Restaurant,5812,San Francisco,CA,TRM_520193,00,conservative
TXN_00009795,CUST_000126,6964,Visa,2024-09-09,15:29:49,321.08,Zappos,Online Retail,5999,Orlando,FL,TRM_380170,00,conservative
TXN_00008392,CUST_000376,7863,Mastercard,2024-09-09,15:50:51,464.08,JCPenney,Department Store,5399,Lakewood,NJ,TRM_464011,00,high_spender
TXN_00000348,CUST_000090,5644,Discover,2024-09-09,16:15:52,115.23,Dillard's,Department Store,5399,Columbus,GA,TRM_864140,00,conservative
TXN_00006155,CUST_000258,7633,American Express,2024-09-09,16:58:17,19.96,CVS,Pharmacy,5912,Cambridge,MA,TRM_679701,00,high_spender
TXN_00005500,CUST_000491,1122,American Express,2024-09-09,17:43:16,45.26,Pharmacy Plus,Pharmacy,5912,Greensboro,NC,TRM_131577,00,conservative
TXN_00009384,CUST_000158,9720,Mastercard,2024-09-09,17:56:19,34.74,BP,Gas Station,5542,Yonkers,NY,TRM_265910,00,conservative
TXN_00001717,CUST_000832,8812,Visa,2024-09-09,18:07:30,137.69,Subway,Restaurant,5812,Akron,OH,TRM_320454,00,high_spender
TXN_00006084,CUST_000112,4221,Mastercard,2024-09-09,18:26:32,36.08,Sports Arena,Entertainment,7832,Fayetteville,NC,TRM_900081,00,moderate
TXN_00004303,CUST_000635,7889,Mastercard,2024-09-09,20:33:47,660.76,Best Buy Online,Online Retail,5969,Reading,PA,TRM_873971,00,high_spender
TXN_00002002,CUST_000619,7417,Discover,2024-09-09,21:58:05,224.07,Starbucks,Restaurant,5814,Greensboro,NC,TRM_954437,00,high_spender
TXN_00001400,CUST_001100,0854,American Express,2024-09-09,22:19:12,58.18,Target.com,Online Retail,5999,Columbus,OH,TRM_301329,00,moderate
TXN_00001024,CUST_000419,6804,Mastercard,2024-09-09,22:29:26,163.65,Whole Foods,Grocery,5411,Oakland,CA,TRM_426106,00,high_spender
TXN_00008606,CUST_000446,0420,Discover,2024-09-09,23:40:43,79.8,Valero,Gas Station,5541,Seattle,WA,TRM_860441,14,conservative
TXN_00006011,CUST_000126,3447,Visa,2024-09-10,02:22:20,59.35,Safeway,Grocery,5411,Charlotte,NC,TRM_622074,00,conservative
TXN_00003260,CUST_000277,6594,Visa,2024-09-10,06:48:41,37.09,Exxon,Gas Station,5541,Charlotte,NC,TRM_941748,00,conservative
TXN_00006843,CUST_000925,9240,Discover,2024-09-10,06:55:54,102.73,Marathon,Gas Station,5541,Cheektowaga,NY,TRM_968846,00,moderate
TXN_00008323,CUST_000881,0640,Mastercard,2024-09-10,08:42:02,203.57,Kohl's,Department Store,5399,Detroit,MI,TRM_620852,00,conservative
TXN_00001760,CUST_001372,9753,Visa,2024-09-10,08:46:36,57.38,Chipotle,Restaurant,5812,Cincinnati,OH,TRM_440411,00,conservative
TXN_00005087,CUST_000754,3464,Mastercard,2024-09-10,08:52:38,89.76,Whole Foods,Grocery,5499,Chesapeake,VA,TRM_118967,00,high_spender
TXN_00000462,CUST_001336,0869,Mastercard,2024-09-10,09:03:19,239.41,Panera,Restaurant,5814,Buffalo,NY,TRM_766933,05,high_spender
TXN_00003292,CUST_001157,4290,Discover,2024-09-10,09:44:35,48.82,Chevron,Gas Station,5541,Athens,GA,TRM_771812,00,conservative
TXN_00003453,CUST_000585,9246,Mastercard,2024-09-10,11:46:09,307.47,Walmart,Grocery,5499,Scottsdale,AZ,TRM_458930,00,high_spender
TXN_00008039,CUST_001160,3327,American Express,2024-09-10,11:48:54,98.87,Target,Grocery,5411,Kent,WA,TRM_331377,00,high_spender
TXN_00003016,CUST_000020,3045,Discover,2024-09-10,12:11:31,106.3,Walmart.com,Online Retail,5969,Grand Rapids,MI,TRM_998019,00,high_spender
TXN_00004202,CUST_000903,0497,Mastercard,2024-09-10,12:47:08,431.08,Specialist Clinic,Healthcare,8021,Woodbridge,NJ,TRM_590160,00,moderate
TXN_00004757,CUST_001048,0879,Mastercard,2024-09-10,13:13:11,258.08,Publix,Grocery,5411,Fort Lauderdale,FL,TRM_555875,00,high_spender
TXN_00000065,CUST_000247,0986,Discover,2024-09-10,13:26:36,47.98,Starbucks,Restaurant,5814,Newark,NJ,TRM_837725,00,conservative
TXN_00004257,CUST_001163,3132,American Express,2024-09-10,13:38:56,48.77,Taxi,Transportation,4111,Syracuse,NY,TRM_356093,00,conservative
TXN_00003965,CUST_000649,6236,Visa,2024-09-10,15:52:24,231.26,Apple Store,Electronics,5732,Newark,NJ,TRM_498607,14,moderate
TXN_00002317,CUST_000553,9901,Mastercard,2024-09-10,16:13:48,22.86,Chipotle,Restaurant,5814,Rochester,NY,TRM_477503,00,conservative
TXN_00008449,CUST_000679,1084,Mastercard,2024-09-10,16:32:12,81.13,Sunoco,Gas Station,5541,Raleigh,NC,TRM_469566,00,conservative
TXN_00007680,CUST_001234,2018,American Express,2024-09-10,17:26:59,281.42,Wegmans,Grocery,5499,Corpus Christi,TX,TRM_814521,00,high_spender
TXN_00002954,CUST_000583,0897,Discover,2024-09-10,18:07:20,73.72,Starbucks,Restaurant,5814,Cambridge,MA,TRM_881642,00,conservative
TXN_00008271,CUST_001412,7339,Discover,2024-09-10,18:13:47,39.74,Marathon,Gas Station,5542,Wilmington,NC,TRM_105071,00,moderate
TXN_00006531,CUST_001226,4860,Visa,2024-09-10,18:25:40,23.32,Safeway,Grocery,5411,Scranton,PA,TRM_208553,00,conservative
TXN_00008647,CUST_000570,8335,American Express,2024-09-10,18:32:29,193.8,Convenience Store ATM,ATM,6011,Woodbridge,NJ,TRM_281544,62,high_spender
TXN_00004623,CUST_000790,7745,American Express,2024-09-10,18:41:11,65.81,BP,Gas Station,5542,Newport News,VA,TRM_504018,14,conservative
TXN_00009503,CUST_000570,7293,American Express,2024-09-10,19:14:19,964.77,Convenience Store ATM,ATM,6012,Newark,NJ,TRM_481732,00,high_spender
TXN_00009154,CUST_001365,1831,Discover,2024-09-10,19:35:21,96.22,Olive Garden,Restaurant,5814,El Paso,TX,TRM_154119,65,conservative
TXN_00006090,CUST_000170,8447,American Express,2024-09-10,20:07:03,53.06,Sports Arena,Entertainment,7841,Tacoma,WA,TRM_237884,00,conservative
TXN_00000948,CUST_000727,1408,Mastercard,2024-09-10,21:03:16,697.8,Etsy,Online Retail,5969,Schaumburg,IL,TRM_575955,00,high_spender
TXN_00000710,CUST_000312,8101,American Express,2024-09-10,21:15:07,67.76,Theme Park,Entertainment,7832,Cary,NC,TRM_405033,00,high_spender
TXN_00005309,CUST_000027,0214,Mastercard,2024-09-10,21:52:32,84.14,Bowling Alley,Entertainment,7832,Virginia Beach,VA,TRM_857982,00,moderate
TXN_00009133,CUST_001409,3233,American Express,2024-09-10,22:02:07,98.02,Pizza Hut,Restaurant,5812,Edison,NJ,TRM_155156,00,conservative
TXN_00000616,CUST_000043,0918,Mastercard,2024-09-11,02:40:12,17.15,Costco,Grocery,5411,Warren,MI,TRM_206336,00,conservative
TXN_00004108,CUST_000885,0231,Visa,2024-09-11,03:46:55,205.82,Movie Theater,Entertainment,7841,Parma,OH,TRM_266336,00,high_spender
TXN_00008501,CUST_000855,5937,Discover,2024-09-11,08:04:42,212.45,Mobil,Gas Station,5542,Cincinnati,OH,TRM_140014,00,high_spender
TXN_00004947,CUST_001001,6392,Mastercard,2024-09-11,09:10:23,296.94,Car Rental,Transportation,4111,Virginia Beach,VA,TRM_530387,00,high_spender
TXN_00004314,CUST_001465,8190,Discover,2024-09-11,09:19:48,170.68,Lyft,Transportation,4121,Lancaster,PA,TRM_316157,14,moderate
TXN_00009048,CUST_001045,3119,Visa,2024-09-11,09:24:12,822.4,Specialist Clinic,Healthcare,8011,Corpus Christi,TX,TRM_181125,00,moderate
TXN_00005223,CUST_000141,2230,American Express,2024-09-11,10:25:21,728.65,Best Buy,Electronics,5732,Fayetteville,NC,TRM_335716,00,moderate
TXN_00006879,CUST_000663,2172,American Express,2024-09-11,11:06:02,48.85,Rite Aid,Pharmacy,5912,Cambridge,MA,TRM_905205,00,conservative
TXN_00003456,CUST_001340,8580,Visa,2024-09-11,12:43:34,41.5,Panera,Restaurant,5812,Detroit,MI,TRM_663656,00,moderate
TXN_00003377,CUST_000099,4951,Discover,2024-09-11,13:48:36,443.55,Pizza Hut,Restaurant,5814,Seattle,WA,TRM_518847,00,moderate
TXN_00009502,CUST_001200,6391,Mastercard,2024-09-11,14:06:03,317.98,Target.com,Online Retail,5999,Richmond,VA,TRM_853329,00,moderate
TXN_00006491,CUST_001275,4400,Mastercard,2024-09-11,15:17:02,479.22,Amazon,Online Retail,5999,Phoenix,AZ,TRM_328917,00,moderate
TXN_00004702,CUST_000585,3265,Mastercard,2024-09-11,16:19:16,234.64,Publix,Grocery,5411,Mesa,AZ,TRM_284580,00,high_spender
TXN_00009306,CUST_000854,9999,Mastercard,2024-09-11,16:37:53,88.72,Marriott,Hotel,7011,Charlotte,NC,TRM_228244,00,conservative
TXN_00002554,CUST_000546,2031,Visa,2024-09-11,16:46:47,34.05,Bank ATM,ATM,6011,New Rochelle,NY,TRM_189207,00,conservative
TXN_00004423,CUST_000468,6452,Discover,2024-09-11,17:04:34,1715.32,Micro Center,Electronics,5045,Jacksonville,FL,TRM_680386,14,moderate
TXN_00006780,CUST_000841,8806,Mastercard,2024-09-11,17:42:35,190.8,Target.com,Online Retail,5969,Gilbert,AZ,TRM_934737,00,moderate
TXN_00002019,CUST_000274,0991,Discover,2024-09-11,19:24:04,105.5,Chevron,Gas Station,5541,Arlington,TX,TRM_628350,00,moderate
TXN_00004901,CUST_000140,5810,Visa,2024-09-11,19:32:10,80.19,Pizza Hut,Restaurant,5812,Orlando,FL,TRM_790689,00,conservative
TXN_00002151,CUST_001074,3724,Mastercard,2024-09-11,19:32:30,87.12,McDonald's,Restaurant,5814,Virginia Beach,VA,TRM_870537,00,conservative
TXN_00004103,CUST_001489,3693,Discover,2024-09-11,20:09:33,68.66,Casino,Entertainment,7832,Albany,NY,TRM_902942,00,conservative
TXN_00004457,CUST_000742,4542,American Express,2024-09-11,20:15:37,251.52,Convenience Store ATM,ATM,6011,Evanston,IL,TRM_896393,00,moderate
TXN_00006930,CUST_000052,2533,Discover,2024-09-11,21:21:20,104.33,Sports Arena,Entertainment,7841,San Antonio,TX,TRM_957012,00,high_spender
TXN_00008502,CUST_000123,8310,American Express,2024-09-11,21:49:49,130.62,Starbucks,Restaurant,5812,Augusta,GA,TRM_342080,00,moderate
TXN_00008694,CUST_001159,3467,American Express,2024-09-11,22:15:25,47.48,Valero,Gas Station,5541,Cambridge,MA,TRM_705988,00,conservative
TXN_00002701,CUST_000115,8147,Visa,2024-09-12,00:56:22,204.51,Target.com,Online Retail,5999,Cambridge,MA,TRM_745748,00,moderate
TXN_00001673,CUST_001003,9307,American Express,2024-09-12,03:16:55,164.05,Bank ATM,ATM,6012,Aurora,IL,TRM_212041,00,high_spender
TXN_00007872,CUST_000903,5597,Mastercard,2024-09-12,05:41:39,733.42,B&H Photo,Electronics,5732,Newark,NJ,TRM_142577,00,moderate
TXN_00002236,CUST_000190,4395,Visa,2024-09-12,07:47:21,705.15,Starbucks,Restaurant,5814,Sandy Springs,GA,TRM_961030,00,moderate
TXN_00000024,CUST_000624,3309,Mastercard,2024-09-12,08:44:42,26.12,Mobil,Gas Station,5542,El Paso,TX,TRM_233280,61,conservative
TXN_00007179,CUST_000347,1422,Mastercard,2024-09-12,09:24:24,60.34,Valero,Gas Station,5542,Arlington,TX,TRM_803436,00,moderate
TXN_00007224,CUST_001462,2062,Visa,2024-09-12,10:39:51,197.22,Kohl's,Department Store,5399,Quincy,MA,TRM_503778,00,conservative
TXN_00006510,CUST_000669,1800,Visa,2024-09-12,10:45:28,2770.68,Best Buy,Electronics,5732,Everett,WA,TRM_218269,00,high_spender
TXN_00005080,CUST_000490,5523,Mastercard,2024-09-12,11:23:45,298.95,Best Buy Online,Online Retail,5999,Sacramento,CA,TRM_569651,00,moderate
TXN_00005090,CUST_000287,4191,American Express,2024-09-12,11:24:37,25.77,Movie Theater,Entertainment,7841,Alexandria,VA,TRM_323842,00,conservative
TXN_00003481,CUST_001413,5668,Mastercard,2024-09-12,11:26:35,276.97,Bloomingdale's,Department Store,5399,Philadelphia,PA,TRM_209920,00,high_spender
TXN_00002275,CUST_001448,0467,Mastercard,2024-09-12,13:48:19,121.93,Subway,Restaurant,5814,Cheektowaga,NY,TRM_539466,00,moderate
TXN_00001801,CUST_000126,7006,Visa,2024-09-12,13:50:46,108.47,Walmart,Grocery,5499,Tampa,FL,TRM_885079,51,conservative
TXN_00001562,CUST_001245,7022,American Express,2024-09-12,14:33:34,227.36,Etsy,Online Retail,5999,Macon,GA,TRM_635129,00,conservative
TXN_00002930,CUST_000270,0245,Discover,2024-09-12,17:20:33,74.37,Valero,Gas Station,5542,Springfield,MA,TRM_162523,00,conservative
TXN_00007473,CUST_001081,4578,Visa,2024-09-12,17:59:17,32.19,BP,Gas Station,5542,Naperville,IL,TRM_747876,00,conservative
TXN_00008071,CUST_001382,4869,Mastercard,2024-09-12,18:44:37,27.2,Kroger,Grocery,5499,Renton,WA,TRM_287944,00,high_spender
TXN_00004696,CUST_001055,0710,Discover,2024-09-12,18:51:25,419.57,Bank ATM,ATM,6011,Dearborn,MI,TRM_592354,00,conservative
TXN_00001741,CUST_000938,2797,Discover,2024-09-12,19:21:01,12.16,Pizza Hut,Restaurant,5812,Flint,MI,TRM_951666,00,moderate
TXN_00001354,CUST_001104,8738,American Express,2024-09-12,19:27:12,124.24,Olive Garden,Restaurant,5812,Sterling Heights,MI,TRM_458943,00,moderate
TXN_00002706,CUST_000919,4879,Discover,2024-09-12,20:48:44,37.79,Shell,Gas Station,5542,Savannah,GA,TRM_964085,00,moderate
TXN_00009804,CUST_000228,3217,Discover,2024-09-12,21:03:27,203.84,Domino's,Restaurant,5812,Vancouver,WA,TRM_407789,00,high_spender
TXN_00006956,CUST_000357,6355,Discover,2024-09-12,21:12:44,834.93,Best Buy Online,Online Retail,5999,Newark,NJ,TRM_422048,00,high_spender
TXN_00007558,CUST_000456,2725,Visa,2024-09-12,21:31:58,248.98,Taxi,Transportation,4111,Norfolk,VA,TRM_376981,00,high_spender
TXN_00000598,CUST_001152,0183,Mastercard,2024-09-12,22:54:06,402.13,Etsy,Online Retail,5999,Greensboro,NC,TRM_537297,00,moderate
TXN_00005660,CUST_000669,1883,Visa,2024-09-12,23:28:55,425.86,eBay,Online Retail,5999,Spokane,WA,TRM_669622,00,high_spender
TXN_00002118,CUST_001177,6745,Mastercard,2024-09-13,00:15:42,157.77,Amazon,Online Retail,5999,Tampa,FL,TRM_143365,00,conservative
TXN_00000802,CUST_001082,5328,American Express,2024-09-13,00:35:53,19.18,Marathon,Gas Station,5542,Quincy,MA,TRM_133103,00,conservative
TXN_00002459,CUST_000929,5544,Discover,2024-09-13,01:18:53,214.78,Starbucks,Restaurant,5812,Sandy Springs,GA,TRM_692733,00,high_spender
TXN_00001848,CUST_000834,7815,Mastercard,2024-09-13,02:40:45,109.55,Whole Foods,Grocery,5499,Canton,OH,TRM_641487,00,moderate
TXN_00000344,CUST_000132,6950,Visa,2024-09-13,04:21:45,607.58,Target.com,Online Retail,5969,Sandy Springs,GA,TRM_787355,00,high_spender
TXN_00008770,CUST_000465,7618,Mastercard,2024-09-13,06:04:51,83.02,Pharmacy Plus,Pharmacy,5912,Toms River,NJ,TRM_371298,00,high_spender
TXN_00003282,CUST_001015,5565,Visa,2024-09-13,06:31:48,59.19,Publix,Grocery,5411,San Diego,CA,TRM_613109,00,moderate
TXN_00008147,CUST_001040,4673,Mastercard,2024-09-13,07:16:06,427.24,Gas Station ATM,ATM,6012,New York,NY,TRM_999089,00,moderate
TXN_00004437,CUST_000240,4210,Discover,2024-09-13,08:22:07,29.03,Whole Foods,Grocery,5499,Bakersfield,CA,TRM_754691,00,conservative
TXN_00003276,CUST_000276,9544,Mastercard,2024-09-13,08:37:41,82.32,Movie Theater,Entertainment,7832,Orlando,FL,TRM_417113,00,high_spender
TXN_00007381,CUST_000449,7890,American Express,2024-09-13,10:13:01,29.32,Domino's,Restaurant,5812,Columbus,GA,TRM_249852,00,conservative
TXN_00001464,CUST_001336,0483,Mastercard,2024-09-13,11:23:27,947.95,Specialist Clinic,Healthcare,8011,Newark,NJ,TRM_239072,00,high_spender
TXN_00005820,CUST_000805,7045,Visa,2024-09-13,11:24:50,74.8,Domino's,Restaurant,5814,Hampton,VA,TRM_158077,00,high_spender
TXN_00005133,CUST_000257,2539,Mastercard,2024-09-13,11:39:39,319.44,Bloomingdale's,Department Store,5311,Detroit,MI,TRM_775460,00,high_spender
TXN_00001701,CUST_001249,9916,Visa,2024-09-13,13:41:49,131.07,Saks,Department Store,5311,Jersey City,NJ,TRM_207363,00,moderate
