transaction_id,customer_id,card_number_last4,card_type,transaction_date,transaction_time,amount,merchant_name,merchant_category,merchant_category_code,city,state,terminal_id,response_code,spending_pattern
TXN_00000635,CUST_000118,1376,American Express,2024-09-13,20:26:27,2119.91,Walmart.com,Online Retail,5969,Houston,TX,TRM_680624,00,moderate
TXN_00000184,CUST_000147,8227,Visa,2024-09-14,08:26:30,102.82,Lyft,Transportation,4111,New York,NY,TRM_423668,00,conservative
TXN_00000578,CUST_000155,7067,American Express,2024-09-14,17:09:05,56.67,Olive Garden,Restaurant,5812,Long Beach,CA,TRM_764846,00,conservative
TXN_00000215,CUST_000152,8446,American Express,2024-09-15,13:08:09,50.83,Walmart,Grocery,5411,Everett,WA,TRM_645883,00,conservative
TXN_00000878,CUST_000137,9315,Visa,2024-09-15,17:20:45,252.19,Uber,Transportation,4111,Warren,MI,TRM_914885,00,high_spender
TXN_00000116,CUST_000013,2171,American Express,2024-09-16,18:24:03,29.57,Casino,Entertainment,7841,Corpus Christi,TX,TRM_577714,00,high_spender
TXN_00000351,CUST_000154,8595,American Express,2024-09-16,19:23:51,74.79,Domino's,Restaurant,5814,Corpus Christi,TX,TRM_832251,00,conservative
TXN_00000062,CUST_000187,6184,Visa,2024-09-17,08:32:10,27.93,Shell,Gas Station,5541,Athens,GA,TRM_597440,00,moderate
TXN_00000764,CUST_000107,5483,Visa,2024-09-17,11:47:01,83.65,Panera,Restaurant,5814,Canton,OH,TRM_311459,00,conservative
TXN_00000377,CUST_000040,8768,Visa,2024-09-17,21:36:50,258.56,Best Buy Online,Online Retail,5969,Sterling Heights,MI,TRM_667771,00,high_spender
TXN_00000096,CUST_000186,8274,Discover,2024-09-18,08:45:28,72.64,Wegmans,Grocery,5499,Springfield,MA,TRM_959222,00,conservative
TXN_00000824,CUST_000170,4604,Visa,2024-09-18,17:34:52,57.3,Wegmans,Grocery,5411,Raleigh,NC,TRM_282981,00,high_spender
TXN_00000400,CUST_000184,8307,Mastercard,2024-09-19,13:23:06,578.4,Nordstrom,Department Store,5311,Wilmington,NC,TRM_822465,05,conservative
TXN_00000562,CUST_000050,5169,Discover,2024-09-19,15:10:52,214.08,GameStop,Electronics,5045,Lakewood,NJ,TRM_823615,00,conservative
TXN_00000740,CUST_000127,5021,Mastercard,2024-09-19,17:13:25,324.56,Target.com,Online Retail,5999,Norfolk,VA,TRM_474778,00,conservative
TXN_00000910,CUST_000095,0814,Visa,2024-09-20,10:40:36,9.67,Rite Aid,Pharmacy,5912,Jacksonville,FL,TRM_296646,00,moderate
TXN_00000850,CUST_000013,4107,American Express,2024-09-20,11:17:40,1259.31,Medical Center,Healthcare,8011,El Paso,TX,TRM_863071,00,high_spender
TXN_00000934,CUST_000119,8289,Visa,2024-09-20,12:22:18,287.43,Safeway,Grocery,5499,Fort Lauderdale,FL,TRM_299988,00,high_spender
TXN_00000431,CUST_000042,4859,Visa,2024-09-20,17:26:03,402.22,Gas Station ATM,ATM,6011,Dearborn,MI,TRM_542461,00,conservative
TXN_00000550,CUST_000061,7463,Visa,2024-09-21,06:47:53,252.79,Gas Station ATM,ATM,6011,Virginia Beach,VA,TRM_142604,00,conservative
TXN_00000882,CUST_000184,4393,Mastercard,2024-09-21,11:55:11,100.28,Kroger,Grocery,5411,Durham,NC,TRM_307158,00,conservative
TXN_00000703,CUST_000187,4215,Visa,2024-09-21,12:24:04,24.74,Pharmacy Plus,Pharmacy,5912,Roswell,GA,TRM_294583,00,moderate
TXN_00000230,CUST_000093,1792,Visa,2024-09-21,13:59:58,78.69,Safeway,Grocery,5411,Springfield,MA,TRM_131652,00,moderate
TXN_00000963,CUST_000060,3653,Mastercard,2024-09-22,05:49:24,4505.69,Bank ATM,ATM,6012,Lancaster,PA,TRM_231082,00,high_spender
TXN_00000677,CUST_000013,7165,American Express,2024-09-22,07:12:18,610.87,Amazon,Online Retail,5969,Corpus Christi,TX,TRM_844254,00,high_spender
TXN_00000505,CUST_000008,0861,American Express,2024-09-22,10:08:49,41.62,Wegmans,Grocery,5411,Brockton,MA,TRM_701530,00,high_spender
TXN_00000582,CUST_000136,0953,American Express,2024-09-23,12:25:17,64.83,Panera,Restaurant,5814,Philadelphia,PA,TRM_585520,00,moderate
TXN_00000206,CUST_000183,1160,American Express,2024-09-23,19:32:02,41.5,Olive Garden,Restaurant,5814,Fort Lauderdale,FL,TRM_268018,14,high_spender
TXN_00000026,CUST_000151,1631,Discover,2024-09-23,22:59:04,843.08,Lab Services,Healthcare,8011,Hampton,VA,TRM_457137,00,high_spender
TXN_00000155,CUST_000072,6064,American Express,2024-09-24,18:01:41,580.75,Bank ATM,ATM,6012,Toledo,OH,TRM_415504,00,moderate
TXN_00000771,CUST_000078,6754,Mastercard,2024-09-24,19:53:47,249.93,Amazon,Online Retail,5999,Reading,PA,TRM_698636,00,conservative
TXN_00000352,CUST_000193,5597,American Express,2024-09-25,03:31:29,165.88,Olive Garden,Restaurant,5814,Lakewood,NJ,TRM_689171,00,high_spender
TXN_00000161,CUST_000185,1504,American Express,2024-09-25,11:55:18,33.65,Olive Garden,Restaurant,5814,Austin,TX,TRM_814407,00,moderate
TXN_00000350,CUST_000121,5794,Mastercard,2024-09-26,07:31:25,46.82,Mobil,Gas Station,5542,Wilmington,NC,TRM_248350,00,high_spender
TXN_00000088,CUST_000038,0347,American Express,2024-09-26,08:26:31,20.75,Duane Reade,Pharmacy,5122,Ann Arbor,MI,TRM_979725,00,high_spender
TXN_00000077,CUST_000168,9275,Visa,2024-09-26,09:46:54,73.49,BP,Gas Station,5542,Virginia Beach,VA,TRM_142383,00,high_spender
TXN_00000255,CUST_000175,0650,American Express,2024-09-26,16:35:42,367.08,Best Buy,Electronics,5732,New York,NY,TRM_152326,00,moderate
TXN_00000278,CUST_000121,6496,Mastercard,2024-09-27,16:31:18,211.79,Marriott,Hotel,3501,Richmond,VA,TRM_761679,00,high_spender
TXN_00000821,CUST_000089,3766,Visa,2024-09-27,16:41:10,43.25,Nordstrom,Department Store,5311,Elizabeth,NJ,TRM_877580,00,moderate
TXN_00000414,CUST_000099,7768,American Express,2024-09-28,02:47:13,21.9,Chevron,Gas Station,5541,Ann Arbor,MI,TRM_775441,00,conservative
TXN_00000461,CUST_000050,0388,Discover,2024-09-28,14:49:34,879.95,GameStop,Electronics,5732,Jersey City,NJ,TRM_497941,00,conservative
TXN_00000829,CUST_000085,2778,Visa,2024-09-28,15:14:53,239.33,Zappos,Online Retail,5999,Springfield,MA,TRM_508104,00,conservative
TXN_00000241,CUST_000007,6582,American Express,2024-09-28,17:38:20,95.79,Panera,Restaurant,5812,New Rochelle,NY,TRM_558648,00,high_spender
TXN_00000665,CUST_000150,0037,American Express,2024-09-29,10:52:40,71.22,Health Mart,Pharmacy,5912,Yonkers,NY,TRM_970504,00,high_spender
TXN_00000355,CUST_000178,3228,Discover,2024-09-29,11:28:10,19.18,Olive Garden,Restaurant,5814,Houston,TX,TRM_434977,00,conservative
TXN_00000655,CUST_000084,5722,Mastercard,2024-09-29,19:37:38,3.91,Olive Garden,Restaurant,5814,Cleveland,OH,TRM_903359,00,high_spender
TXN_00000100,CUST_000092,4096,Discover,2024-09-29,22:15:14,64.27,Bowling Alley,Entertainment,7832,Orlando,FL,TRM_182289,00,high_spender
TXN_00000079,CUST_000048,9228,Discover,2024-09-30,10:14:26,110.07,Pharmacy Plus,Pharmacy,5122,Corpus Christi,TX,TRM_141094,00,high_spender
TXN_00000452,CUST_000037,2467,Visa,2024-10-01,12:48:15,180.93,Exxon,Gas Station,5541,Sterling Heights,MI,TRM_258690,00,high_spender
TXN_00000209,CUST_000169,4729,Visa,2024-10-01,17:21:27,86.18,Sunoco,Gas Station,5542,Newport News,VA,TRM_244243,00,moderate
TXN_00000444,CUST_000126,0671,American Express,2024-10-02,15:00:33,96.71,Etsy,Online Retail,5969,Dallas,TX,TRM_358477,00,high_spender
TXN_00000219,CUST_000009,8030,American Express,2024-10-02,16:17:07,55.95,Kroger,Grocery,5499,Kent,WA,TRM_811259,00,conservative
TXN_00000002,CUST_000022,3051,American Express,2024-10-02,16:53:27,7.54,Pharmacy Plus,Pharmacy,5122,Newark,NJ,TRM_979940,00,conservative
TXN_00000760,CUST_000052,9523,Visa,2024-10-03,12:50:09,64.51,Pizza Hut,Restaurant,5814,Brockton,MA,TRM_457589,05,high_spender
TXN_00000365,CUST_000076,9737,Mastercard,2024-10-03,17:07:43,31.25,Chevron,Gas Station,5541,Elizabeth,NJ,TRM_947688,00,moderate
TXN_00000843,CUST_000133,7584,American Express,2024-10-04,07:31:34,53.69,Marathon,Gas Station,5542,Savannah,GA,TRM_533371,00,conservative
TXN_00000852,CUST_000194,6821,Visa,2024-10-04,09:26:42,76.03,Kroger,Grocery,5411,Scranton,PA,TRM_905868,00,moderate
TXN_00000108,CUST_000119,2793,Visa,2024-10-05,16:44:33,122.29,Duane Reade,Pharmacy,5912,Miami,FL,TRM_576769,00,high_spender
TXN_00000095,CUST_000004,9500,Discover,2024-10-05,17:25:50,172.07,Dillard's,Department Store,5311,Fort Lauderdale,FL,TRM_472787,00,high_spender
TXN_00000143,CUST_000154,2132,American Express,2024-10-05,19:51:19,34.33,Chipotle,Restaurant,5812,El Paso,TX,TRM_627835,00,conservative
TXN_00000749,CUST_000051,6532,Mastercard,2024-10-05,23:10:20,781.4,eBay,Online Retail,5999,Dearborn,MI,TRM_492990,00,high_spender
TXN_00000509,CUST_000125,0507,American Express,2024-10-07,08:45:58,206.1,Exxon,Gas Station,5542,Bakersfield,CA,TRM_953880,00,high_spender
TXN_00000080,CUST_000124,0388,Mastercard,2024-10-07,19:09:50,76.18,Mobil,Gas Station,5541,Alexandria,VA,TRM_817611,00,moderate
TXN_00000157,CUST_000067,2069,Mastercard,2024-10-08,10:12:05,77.54,Publix,Grocery,5499,Elizabeth,NJ,TRM_549737,51,moderate
TXN_00000445,CUST_000103,3962,Visa,2024-10-09,11:01:36,81.14,Costco,Grocery,5499,Gilbert,AZ,TRM_962543,00,moderate
TXN_00000226,CUST_000042,0231,Visa,2024-10-10,22:12:04,77.41,Mall ATM,ATM,6011,Cleveland,OH,TRM_380658,00,conservative
TXN_00000640,CUST_000068,4206,Discover,2024-10-11,05:25:02,18.64,Exxon,Gas Station,5541,Dayton,OH,TRM_528718,00,conservative
TXN_00000126,CUST_000068,9470,Discover,2024-10-11,18:39:25,25.31,Subway,Restaurant,5812,Lakewood,NJ,TRM_621877,00,conservative
TXN_00000387,CUST_000052,9993,Visa,2024-10-12,08:23:45,83.94,Valero,Gas Station,5542,Quincy,MA,TRM_556065,00,high_spender
TXN_00000887,CUST_000012,7932,Mastercard,2024-10-12,13:27:19,28.11,Sports Arena,Entertainment,7832,New Rochelle,NY,TRM_905537,14,conservative
TXN_00000243,CUST_000068,4029,Discover,2024-10-12,16:58:53,70.75,Saks,Department Store,5399,Jersey City,NJ,TRM_761875,00,conservative
TXN_00000972,CUST_000177,3814,American Express,2024-10-13,11:21:27,114.77,JCPenney,Department Store,5399,Naperville,IL,TRM_115197,00,conservative
TXN_00000275,CUST_000188,4750,American Express,2024-10-13,19:05:09,448.84,Etsy,Online Retail,5969,Cheektowaga,NY,TRM_691534,00,moderate
TXN_00000320,CUST_000065,2020,Mastercard,2024-10-14,09:45:29,61.12,Mobil,Gas Station,5541,Cincinnati,OH,TRM_975958,00,conservative
TXN_00000796,CUST_000081,6409,Mastercard,2024-10-14,13:16:19,438.7,JCPenney,Department Store,5311,Tallahassee,FL,TRM_841901,62,high_spender
TXN_00000232,CUST_000101,1595,American Express,2024-10-14,18:53:04,287.63,Etsy,Online Retail,5999,Brockton,MA,TRM_129411,00,conservative
TXN_00000520,CUST_000090,8814,American Express,2024-10-15,09:30:20,128.94,Walmart,Grocery,5411,Macon,GA,TRM_359378,00,moderate
TXN_00000545,CUST_000037,4360,Visa,2024-10-15,09:55:59,257.03,Public Transit,Transportation,4121,Dearborn,MI,TRM_251728,00,high_spender
TXN_00000371,CUST_000018,6512,American Express,2024-10-16,08:29:59,267.6,Olive Garden,Restaurant,5812,Oakland,CA,TRM_289902,00,high_spender
TXN_00000106,CUST_000039,2677,Mastercard,2024-10-16,14:48:39,312.3,Walmart.com,Online Retail,5999,Toledo,OH,TRM_244192,00,moderate
TXN_00000894,CUST_000033,7910,Discover,2024-10-16,15:38:41,154.41,Bloomingdale's,Department Store,5399,Elizabeth,NJ,TRM_758472,00,conservative
TXN_00000847,CUST_000018,5142,American Express,2024-10-16,17:15:17,221.86,Olive Garden,Restaurant,5814,Bakersfield,CA,TRM_722767,00,high_spender
TXN_00000624,CUST_000120,4823,American Express,2024-10-17,03:14:06,103.62,Wegmans,Grocery,5411,Lakewood,NJ,TRM_103872,00,moderate
TXN_00000732,CUST_000066,2240,Visa,2024-10-17,07:39:22,33.19,Walmart,Grocery,5499,Virginia Beach,VA,TRM_538838,00,high_spender
TXN_00000196,CUST_000087,8661,Mastercard,2024-10-18,01:56:06,160.4,Lyft,Transportation,4121,Phoenix,AZ,TRM_343697,00,moderate
TXN_00000180,CUST_000095,0361,Visa,2024-10-18,16:01:48,226.19,Holiday Inn,Hotel,7011,St. Petersburg,FL,TRM_390819,00,moderate
TXN_00000440,CUST_000147,8250,Visa,2024-10-18,16:34:00,84.9,Whole Foods,Grocery,5499,Buffalo,NY,TRM_704430,00,conservative
TXN_00000054,CUST_000055,8709,Visa,2024-10-18,19:43:27,78.65,Best Buy Online,Online Retail,5999,Fresno,CA,TRM_716118,00,conservative
TXN_00000428,CUST_000057,3358,Mastercard,2024-10-19,07:25:10,42.38,Valero,Gas Station,5541,Woodbridge,NJ,TRM_737468,00,moderate
TXN_00000956,CUST_000066,5208,Visa,2024-10-19,20:44:33,92.46,Sunoco,Gas Station,5541,Woodbridge,NJ,TRM_695375,00,high_spender
TXN_00000857,CUST_000195,1985,Mastercard,2024-10-20,21:34:56,110.01,Rite Aid,Pharmacy,5122,Grand Rapids,MI,TRM_889306,00,high_spender
TXN_00000061,CUST_000137,0447,Visa,2024-10-22,00:48:53,3.93,Credit Union ATM,ATM,6011,Ann Arbor,MI,TRM_863187,00,high_spender
TXN_00000084,CUST_000151,6818,Discover,2024-10-22,06:35:18,160.95,Valero,Gas Station,5542,Newport News,VA,TRM_175902,00,high_spender
TXN_00000399,CUST_000151,3680,Discover,2024-10-22,22:36:36,84.81,Bowling Alley,Entertainment,7841,Richmond,VA,TRM_823233,00,high_spender
TXN_00000185,CUST_000164,3033,American Express,2024-10-23,09:42:30,87.95,Valero,Gas Station,5541,Ann Arbor,MI,TRM_589199,00,moderate
TXN_00000086,CUST_000059,7284,American Express,2024-10-23,19:09:49,10.68,Duane Reade,Pharmacy,5912,Atlanta,GA,TRM_517206,00,moderate
TXN_00000590,CUST_000197,9831,American Express,2024-10-24,07:05:29,100.35,Health Mart,Pharmacy,5122,Winston-Salem,NC,TRM_807339,00,high_spender
TXN_00000158,CUST_000183,3973,American Express,2024-10-24,18:47:31,425.0,Credit Union ATM,ATM,6012,St. Petersburg,FL,TRM_487593,00,high_spender
TXN_00000252,CUST_000127,2076,Mastercard,2024-10-25,08:40:18,63.7,Shell,Gas Station,5541,Portsmouth,VA,TRM_450281,00,conservative
TXN_00000641,CUST_000064,0113,Visa,2024-10-25,15:08:08,212.63,Macy's,Department Store,5311,Tampa,FL,TRM_368462,00,conservative
TXN_00000639,CUST_000080,6856,Mastercard,2024-10-25,16:04:16,45.05,Publix,Grocery,5411,Pittsburgh,PA,TRM_415823,61,moderate
TXN_00000519,CUST_000143,7136,Visa,2024-10-25,17:57:24,61.45,Chevron,Gas Station,5541,Wilmington,NC,TRM_678971,00,conservative
TXN_00000304,CUST_000008,8761,American Express,2024-10-25,18:43:38,146.53,Kroger,Grocery,5499,Raleigh,NC,TRM_921079,00,high_spender
TXN_00000502,CUST_000083,4898,Visa,2024-10-25,22:29:46,12.86,Movie Theater,Entertainment,7841,Peoria,IL,TRM_981323,00,moderate
TXN_00000192,CUST_000073,3234,Visa,2024-10-25,23:04:29,61.13,Best Buy Online,Online Retail,5999,Flint,MI,TRM_553195,00,high_spender
TXN_00000112,CUST_000189,1556,Visa,2024-10-26,13:02:21,66.19,Safeway,Grocery,5411,Richmond,VA,TRM_859584,00,moderate
TXN_00000666,CUST_000157,1140,American Express,2024-10-26,20:45:16,35.06,Pizza Hut,Restaurant,5812,Macon,GA,TRM_954091,00,high_spender
TXN_00000463,CUST_000137,8699,Visa,2024-10-27,12:04:30,165.93,Starbucks,Restaurant,5812,Ann Arbor,MI,TRM_707418,00,high_spender
TXN_00000727,CUST_000090,6558,American Express,2024-10-27,17:23:40,30.12,Bowling Alley,Entertainment,7832,Sandy Springs,GA,TRM_980282,00,moderate
TXN_00000386,CUST_000182,6592,Discover,2024-10-27,19:23:10,52.29,Walmart,Grocery,5411,Akron,OH,TRM_107800,00,conservative
TXN_00000614,CUST_000036,7569,Visa,2024-10-28,16:04:38,133.79,Shell,Gas Station,5541,Cheektowaga,NY,TRM_823230,00,high_spender
TXN_00000531,CUST_000170,7762,Visa,2024-10-28,22:30:51,109.36,CVS,Pharmacy,5122,Pittsburgh,PA,TRM_721270,61,high_spender
TXN_00000546,CUST_000047,5513,Mastercard,2024-10-29,07:09:46,128.37,Uber,Transportation,4111,Edison,NJ,TRM_236891,00,conservative
TXN_00000954,CUST_000042,2863,Visa,2024-10-29,08:55:42,128.42,Uber,Transportation,4121,Lansing,MI,TRM_629154,00,conservative
TXN_00000745,CUST_000062,5950,Discover,2024-10-29,21:19:28,2.6,Zappos,Online Retail,5969,Columbus,GA,TRM_643373,00,moderate
TXN_00000281,CUST_000106,1662,Discover,2024-10-30,13:02:54,31.51,Macy's,Department Store,5399,Tempe,AZ,TRM_958045,00,moderate
TXN_00000912,CUST_000075,1689,Visa,2024-10-30,13:19:55,28.77,Bloomingdale's,Department Store,5311,Glendale,AZ,TRM_577914,00,high_spender
TXN_00000893,CUST_000065,8756,Mastercard,2024-10-30,15:23:17,180.28,Dillard's,Department Store,5311,Dayton,OH,TRM_892951,00,conservative
TXN_00000410,CUST_000053,1809,Discover,2024-10-30,16:53:33,50.1,Target,Grocery,5411,Richmond,VA,TRM_308266,00,moderate
TXN_00000003,CUST_000066,0893,Visa,2024-10-30,18:38:33,140.02,Safeway,Grocery,5411,Virginia Beach,VA,TRM_853448,00,high_spender
TXN_00000647,CUST_000003,6833,Visa,2024-10-30,21:32:54,236.08,eBay,Online Retail,5999,Cary,NC,TRM_444600,00,conservative
TXN_00000663,CUST_000187,1945,Visa,2024-10-31,07:24:41,127.37,Car Rental,Transportation,4121,Columbus,GA,TRM_305323,00,moderate
TXN_00000534,CUST_000186,9921,Discover,2024-10-31,07:32:21,66.89,BP,Gas Station,5541,Lowell,MA,TRM_566925,00,conservative
TXN_00000342,CUST_000052,2657,Visa,2024-10-31,09:24:59,119.02,Marathon,Gas Station,5542,Lowell,MA,TRM_357633,00,high_spender
TXN_00000839,CUST_000172,3891,American Express,2024-10-31,20:46:52,89.24,Kroger,Grocery,5411,Arlington,TX,TRM_748419,00,conservative
TXN_00000373,CUST_000045,0843,Discover,2024-11-01,07:42:19,57.66,Publix,Grocery,5499,Vancouver,WA,TRM_806017,00,conservative
TXN_00000683,CUST_000089,8914,Visa,2024-11-01,08:22:43,42.49,Duane Reade,Pharmacy,5912,Lakewood,NJ,TRM_246728,00,moderate
TXN_00000329,CUST_000178,9645,Discover,2024-11-01,13:41:51,1.08,Domino's,Restaurant,5814,Arlington,TX,TRM_942453,00,conservative
TXN_00000336,CUST_000048,5602,Discover,2024-11-02,03:13:31,56.55,Shell,Gas Station,5542,Arlington,TX,TRM_248551,00,high_spender
TXN_00000306,CUST_000007,3039,American Express,2024-11-02,18:45:18,102.83,Whole Foods,Grocery,5411,Cheektowaga,NY,TRM_417672,00,high_spender
TXN_00000835,CUST_000144,9214,Mastercard,2024-11-03,06:20:08,134.34,Costco,Grocery,5499,New York,NY,TRM_972657,00,moderate
TXN_00000224,CUST_000044,5184,American Express,2024-11-03,08:02:40,57.59,Lyft,Transportation,4111,Phoenix,AZ,TRM_857155,00,high_spender
TXN_00000506,CUST_000019,6310,Mastercard,2024-11-03,17:03:56,56.15,Chevron,Gas Station,5542,Warren,MI,TRM_415891,61,high_spender
TXN_00000182,CUST_000189,7350,Visa,2024-11-04,12:58:15,35.67,BP,Gas Station,5541,Norfolk,VA,TRM_961545,00,moderate
TXN_00000601,CUST_000016,4244,Discover,2024-11-04,13:09:44,98.38,Saks,Department Store,5399,Cleveland,OH,TRM_388423,00,conservative
TXN_00000574,CUST_000150,5036,American Express,2024-11-04,20:12:15,2.43,Movie Theater,Entertainment,7832,Albany,NY,TRM_709112,00,high_spender
TXN_00000191,CUST_000087,1597,Mastercard,2024-11-04,20:34:19,62.06,Walmart,Grocery,5499,El Paso,TX,TRM_770043,00,moderate
TXN_00000695,CUST_000113,9364,American Express,2024-11-05,02:48:13,42.85,Car Rental,Transportation,4121,Philadelphia,PA,TRM_484059,00,conservative
TXN_00000417,CUST_000144,6508,Mastercard,2024-11-05,08:42:42,78.25,Chevron,Gas Station,5542,Greensboro,NC,TRM_943668,00,moderate
TXN_00000890,CUST_000081,5693,Mastercard,2024-11-05,08:56:01,80.61,Costco,Grocery,5411,Jacksonville,FL,TRM_295590,00,high_spender
TXN_00000634,CUST_000026,6433,Discover,2024-11-05,09:42:30,199.44,Target.com,Online Retail,5969,Vancouver,WA,TRM_908085,00,moderate
TXN_00000844,CUST_000103,7281,Visa,2024-11-05,11:56:10,883.88,Medical Center,Healthcare,8021,Glendale,AZ,TRM_841063,00,moderate
TXN_00000348,CUST_000194,0961,Visa,2024-11-05,18:26:32,117.1,Whole Foods,Grocery,5499,Erie,PA,TRM_806776,00,moderate
TXN_00000460,CUST_000088,4540,Discover,2024-11-05,23:03:29,71.84,Casino,Entertainment,7832,Cambridge,MA,TRM_132962,00,moderate
TXN_00000356,CUST_000054,2394,American Express,2024-11-06,09:44:05,44.87,Walgreens,Pharmacy,5122,Allentown,PA,TRM_450733,00,moderate
TXN_00000950,CUST_000152,7354,American Express,2024-11-06,15:44:13,119.83,Costco,Grocery,5499,Houston,TX,TRM_926658,00,conservative
TXN_00000846,CUST_000003,8385,Visa,2024-11-07,01:38:26,59.4,Marathon,Gas Station,5542,Durham,NC,TRM_790089,00,conservative
TXN_00000032,CUST_000119,2553,Visa,2024-11-07,19:11:40,716.75,Gas Station ATM,ATM,6011,Roswell,GA,TRM_579776,00,high_spender
TXN_00000756,CUST_000139,3459,Discover,2024-11-07,21:37:20,151.34,Dillard's,Department Store,5311,Quincy,MA,TRM_937852,00,high_spender
TXN_00000626,CUST_000040,8708,Visa,2024-11-09,09:41:30,18.71,Health Mart,Pharmacy,5122,Warren,MI,TRM_394196,00,high_spender
TXN_00000999,CUST_000176,4301,Visa,2024-11-09,15:10:16,909.35,Medical Center,Healthcare,8021,Grand Rapids,MI,TRM_381701,00,high_spender
TXN_00000415,CUST_000077,4492,Visa,2024-11-10,17:02:13,267.77,Bank ATM,ATM,6012,Everett,WA,TRM_116539,00,high_spender
TXN_00000555,CUST_000086,2251,Discover,2024-11-10,17:47:51,228.42,Bloomingdale's,Department Store,5399,Chesapeake,VA,TRM_885858,00,moderate
TXN_00000735,CUST_000144,8656,Mastercard,2024-11-11,10:26:30,361.83,Lab Services,Healthcare,8011,Yonkers,NY,TRM_822224,00,moderate
TXN_00000838,CUST_000127,2989,Mastercard,2024-11-11,14:49:07,61.25,eBay,Online Retail,5969,Chandler,AZ,TRM_153204,00,conservative
TXN_00000676,CUST_000028,1184,Discover,2024-11-11,21:58:00,69.8,Theme Park,Entertainment,7832,Columbus,OH,TRM_247019,00,moderate
TXN_00000273,CUST_000178,2944,Discover,2024-11-12,20:05:22,200.56,Etsy,Online Retail,5969,Austin,TX,TRM_458163,00,conservative
TXN_00000295,CUST_000181,9235,American Express,2024-11-13,03:08:20,168.37,Valero,Gas Station,5541,Hampton,VA,TRM_479878,00,high_spender
TXN_00000642,CUST_000041,9866,Visa,2024-11-13,08:53:55,149.98,Best Buy Online,Online Retail,5969,Paterson,NJ,TRM_302717,00,conservative
TXN_00000946,CUST_000119,9989,Visa,2024-11-14,20:27:49,174.11,Wegmans,Grocery,5411,St. Petersburg,FL,TRM_701269,00,high_spender
TXN_00000984,CUST_000005,3183,Mastercard,2024-11-14,21:58:39,119.91,Publix,Grocery,5411,El Paso,TX,TRM_670902,00,high_spender
TXN_00000364,CUST_000022,0290,American Express,2024-11-14,23:59:06,46.37,Chevron,Gas Station,5541,Corpus Christi,TX,TRM_630888,00,conservative
TXN_00000633,CUST_000138,7491,American Express,2024-11-15,18:29:58,71.13,Publix,Grocery,5411,St. Petersburg,FL,TRM_545324,00,high_spender
TXN_00000985,CUST_000155,2391,American Express,2024-11-15,20:51:00,21.28,Exxon,Gas Station,5541,Los Angeles,CA,TRM_481484,00,conservative
TXN_00000193,CUST_000155,6762,American Express,2024-11-15,21:29:29,205.89,Target.com,Online Retail,5999,Bakersfield,CA,TRM_832453,00,conservative
TXN_00000358,CUST_000171,5146,Visa,2024-11-16,06:54:01,57.73,Mobil,Gas Station,5542,Evanston,IL,TRM_785376,05,conservative
TXN_00000070,CUST_000175,6665,American Express,2024-11-17,13:50:18,36.97,Chipotle,Restaurant,5814,Buffalo,NY,TRM_678944,51,moderate
TXN_00000967,CUST_000103,4998,Visa,2024-11-17,19:35:22,71.6,Etsy,Online Retail,5999,Mesa,AZ,TRM_644638,00,moderate
TXN_00000952,CUST_000093,5174,Visa,2024-11-18,12:12:38,58.99,Theme Park,Entertainment,7832,Lowell,MA,TRM_311069,00,moderate
TXN_00000526,CUST_000078,9967,Mastercard,2024-11-18,19:30:17,59.9,Bowling Alley,Entertainment,7841,Dayton,OH,TRM_243578,00,conservative
TXN_00000512,CUST_000192,8334,Mastercard,2024-11-19,15:11:10,106.88,Dental Office,Healthcare,8011,Oakland,CA,TRM_408729,51,high_spender
TXN_00000995,CUST_000180,5652,Discover,2024-11-19,19:36:32,64.93,Olive Garden,Restaurant,5814,Lansing,MI,TRM_844607,00,moderate
TXN_00000042,CUST_000041,3536,Visa,2024-11-19,19:46:07,30.16,McDonald's,Restaurant,5812,Sacramento,CA,TRM_855276,00,conservative
TXN_00000701,CUST_000021,0851,Discover,2024-11-20,02:30:58,6.07,Safeway,Grocery,5411,Albany,NY,TRM_901896,00,conservative
TXN_00000308,CUST_000063,4033,American Express,2024-11-20,06:59:41,186.93,Casino,Entertainment,7841,Chicago,IL,TRM_355790,05,high_spender
TXN_00000538,CUST_000066,0388,Visa,2024-11-20,20:26:04,17.41,Toll Road,Transportation,4111,Alexandria,VA,TRM_101281,00,high_spender
TXN_00000527,CUST_000008,1245,American Express,2024-11-21,14:19:34,814.72,Urgent Care,Healthcare,8011,Brockton,MA,TRM_864049,00,high_spender
TXN_00000688,CUST_000036,4068,Visa,2024-11-21,18:23:15,154.79,Whole Foods,Grocery,5411,Glendale,AZ,TRM_616892,00,high_spender
TXN_00000856,CUST_000056,3700,Discover,2024-11-21,18:25:10,140.33,Safeway,Grocery,5499,Sterling Heights,MI,TRM_669605,00,moderate
TXN_00000613,CUST_000075,5202,Visa,2024-11-21,20:20:15,689.15,Zappos,Online Retail,5969,Augusta,GA,TRM_349874,00,high_spender
TXN_00000902,CUST_000115,1700,Visa,2024-11-23,00:19:07,97.14,Exxon,Gas Station,5542,Lancaster,PA,TRM_455451,00,moderate
TXN_00000311,CUST_000059,7403,American Express,2024-11-23,17:09:19,50.04,Valero,Gas Station,5542,Lakewood,NJ,TRM_318742,00,moderate
